station_name,latitude,longitude,month,day_of_week,holiday,time_type,malfunction_cause,malfunction_cause_group,rain_bins,wind_bins,temp_bins,duration_minutes
Geleen-Lutterade,50.975555419921996,5.8247222900391,September,Sunday,nonholiday,off-peak,signal failure,infrastructure,low,medium,hot,129
Maastricht,50.850276947021,5.7055554389954,September,Sunday,nonholiday,off-peak,signal failure,infrastructure,low,medium,hot,129
Sittard,51.001667022705,5.8586111068726,September,Sunday,nonholiday,off-peak,signal failure,infrastructure,low,medium,hot,129
Bussum Zuid,52.26583480835,5.163055419921902,September,Sunday,nonholiday,off-peak,person hit by a train,accidents,low,medium,hot,182
Hilversum,52.225833892821996,5.1819443702698,September,Sunday,nonholiday,off-peak,person hit by a train,accidents,low,medium,hot,182
Naarden-Bussum,52.280277252196996,5.156944274902299,September,Sunday,nonholiday,off-peak,person hit by a train,accidents,low,medium,hot,182
Hilversum Media Park,52.238056182861,5.1738886833191,September,Sunday,nonholiday,off-peak,person hit by a train,accidents,low,medium,hot,182
Almere Centrum,52.37503,5.21764,September,Sunday,nonholiday,off-peak,person hit by a train,accidents,low,medium,hot,158
Almere Muziekwijk,52.367500305176,5.1902775764465,September,Sunday,nonholiday,off-peak,person hit by a train,accidents,low,medium,hot,158
Bussum Zuid,52.26583480835,5.163055419921902,September,Sunday,nonholiday,off-peak,person hit by a train,accidents,low,medium,hot,158
Hilversum,52.225833892821996,5.1819443702698,September,Sunday,nonholiday,off-peak,person hit by a train,accidents,low,medium,hot,158
Naarden-Bussum,52.280277252196996,5.156944274902299,September,Sunday,nonholiday,off-peak,person hit by a train,accidents,low,medium,hot,158
Weesp,52.3127784729,5.043055534362799,September,Sunday,nonholiday,off-peak,person hit by a train,accidents,low,medium,hot,158
Almere Poort,52.342778,5.151944,September,Sunday,nonholiday,off-peak,person hit by a train,accidents,low,medium,hot,158
Hilversum Media Park,52.238056182861,5.1738886833191,September,Sunday,nonholiday,off-peak,person hit by a train,accidents,low,medium,hot,158
Kaldenkirchen,51.327184,6.203225,September,Sunday,nonholiday,off-peak,staffing problems,staff,low,medium,hot,173
Mönchengladbach Hbf,51.196583,6.446111,September,Sunday,nonholiday,off-peak,staffing problems,staff,low,medium,hot,173
Viersen,51.25516,6.40388,September,Sunday,nonholiday,off-peak,staffing problems,staff,low,medium,hot,173
Venlo,51.36360931396499,6.1727776527405,September,Sunday,nonholiday,off-peak,staffing problems,staff,low,medium,hot,173
Boisheim,51.274323,6.274591,September,Sunday,nonholiday,off-peak,staffing problems,staff,low,medium,hot,173
Breyell,51.294615,6.241174,September,Sunday,nonholiday,off-peak,staffing problems,staff,low,medium,hot,173
Dülken,51.257149,6.33793,September,Sunday,nonholiday,off-peak,staffing problems,staff,low,medium,hot,173
Essen (B),51.46261,4.45129,September,Sunday,nonholiday,off-peak,broken down train,rolling stock,low,medium,hot,25
Roosendaal,51.540279388428004,4.4583334922791,September,Sunday,nonholiday,off-peak,broken down train,rolling stock,low,medium,hot,25
Hoofddorp,52.293334960938,4.700555324554402,September,Sunday,nonholiday,off-peak,broken down train,rolling stock,low,medium,hot,98
Leiden Centraal,52.166110992432,4.4816665649414,September,Sunday,nonholiday,off-peak,broken down train,rolling stock,low,medium,hot,98
Nieuw Vennep,52.258888244629,4.6455554962158,September,Sunday,nonholiday,off-peak,broken down train,rolling stock,low,medium,hot,98
Sassenheim,52.21527800000001,4.517222,September,Sunday,nonholiday,off-peak,broken down train,rolling stock,low,medium,hot,98
Leiden Centraal,52.166110992432,4.4816665649414,September,Sunday,nonholiday,off-peak,an earlier disruption,logistical,low,medium,hot,68
Amsterdam Zuid,52.338889,4.872356,September,Sunday,nonholiday,off-peak,person along the track,external,low,medium,hot,21
Schiphol Airport,52.30944442749001,4.7619442939758,September,Sunday,nonholiday,off-peak,person along the track,external,low,medium,hot,21
Blerick,51.372501373290994,6.1550002098083,September,Monday,nonholiday,off-peak,unexpected engineering works,engineering work,low,low,warm,156
Deurne,51.455833435059006,5.788888931274401,September,Monday,nonholiday,off-peak,unexpected engineering works,engineering work,low,low,warm,156
Horst-Sevenum,51.42638778686499,6.0422220230103,September,Monday,nonholiday,off-peak,unexpected engineering works,engineering work,low,low,warm,156
Venlo,51.36360931396499,6.1727776527405,September,Monday,nonholiday,off-peak,unexpected engineering works,engineering work,low,low,warm,156
Culemborg,51.946666717529,5.2269444465637,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,89
Geldermalsen,51.88301,5.27127,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,89
's-Hertogenbosch,51.69048,5.29362,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,89
Houten,52.03402,5.16821,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,89
Houten Castellum,52.01701,5.17949,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,89
Utrecht Centraal,52.088890075684006,5.1102776527405,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,89
Zaltbommel,51.80888748169001,5.2633333206177015,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,89
Utrecht Lunetten,52.06555557250999,5.144166469574,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,89
Utrecht Vaartsche Rijn,52.078889,5.121667,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,89
Abcoude,52.2785,4.977,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,72
Amsterdam Amstel,52.346668243408004,4.9177780151367,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,72
Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,72
Amsterdam Centraal,52.378887176514,4.9002776145935,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,72
Amsterdam Muiderpoort,52.360553741455,4.931111335754401,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,72
Amsterdam Holendrecht,52.29844,4.95972,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,72
Breukelen,52.17149000000001,4.9906,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,72
Duivendrecht,52.323333740234006,4.9363889694214,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,72
Maarssen,52.135276794434006,5.0336112976074014,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,72
Utrecht Centraal,52.088890075684006,5.1102776527405,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,72
Utrecht Zuilen,52.103055,5.09,September,Monday,nonholiday,off-peak,over-running engineering works,engineering work,low,low,warm,72
Breda,51.595554351807,4.7800002098083,September,Monday,nonholiday,off-peak,signal failure,infrastructure,low,low,warm,250
Noorderkempen,51.3573,4.6327300000000005,September,Monday,nonholiday,off-peak,signal failure,infrastructure,low,low,warm,250
Tilburg,51.560554504395,5.0836110115050985,September,Monday,nonholiday,off-peak,signal failure,infrastructure,low,low,warm,215
Tilburg Universiteit,51.564985,5.051778,September,Monday,nonholiday,off-peak,signal failure,infrastructure,low,low,warm,215
Nijmegen,51.843612670898,5.852222442626902,September,Monday,nonholiday,off-peak,broken down train,rolling stock,low,low,warm,17
Nijmegen Goffert,51.8273,5.822722,September,Monday,nonholiday,off-peak,broken down train,rolling stock,low,low,warm,17
Arnhem Centraal,51.985000610352,5.899166584014901,September,Monday,nonholiday,off-peak,signal failure,infrastructure,low,low,warm,123
Arnhem Velperpoort,51.985279083252,5.9194445610046,September,Monday,nonholiday,off-peak,signal failure,infrastructure,low,low,warm,123
Arnhem Presikhaaf,51.988056182861,5.943888664245598,September,Monday,nonholiday,off-peak,signal failure,infrastructure,low,low,warm,123
Brummen,52.091110229491996,6.146944522857701,September,Monday,nonholiday,off-peak,signal failure,infrastructure,low,low,warm,123
Dieren,52.044998168945,6.103055477142299,September,Monday,nonholiday,off-peak,signal failure,infrastructure,low,low,warm,123
Rheden,52.0101,6.0314,September,Monday,nonholiday,off-peak,signal failure,infrastructure,low,low,warm,123
Velp,51.994720458984006,5.9802780151367,September,Monday,nonholiday,off-peak,signal failure,infrastructure,low,low,warm,123
Zutphen,52.145278930664,6.1941666603088,September,Monday,nonholiday,off-peak,signal failure,infrastructure,low,low,warm,123
Lichtenvoorde-Groenlo,52.01188,6.5964100000000006,September,Monday,nonholiday,off-peak,broken down train,rolling stock,low,low,warm,23
Ruurlo,52.0810888,6.4492656,September,Monday,nonholiday,off-peak,broken down train,rolling stock,low,low,warm,23
Vorden,52.1071949,6.3170457,September,Monday,nonholiday,off-peak,broken down train,rolling stock,low,low,warm,23
Delft,52.00666809082,4.3563890457153,September,Monday,nonholiday,off-peak,broken down train,rolling stock,low,low,warm,30
Delft Campus,51.990833282471,4.3647222518921,September,Monday,nonholiday,off-peak,broken down train,rolling stock,low,low,warm,30
Den Haag HS,52.069721221924,4.3225002288818,September,Monday,nonholiday,off-peak,broken down train,rolling stock,low,low,warm,30
Den Haag Moerwijk,52.053890228271,4.3086109161377,September,Monday,nonholiday,off-peak,broken down train,rolling stock,low,low,warm,30
Rijswijk,52.039722442627,4.3191666603088,September,Monday,nonholiday,off-peak,broken down train,rolling stock,low,low,warm,30
Rotterdam Centraal,51.92499923705999,4.468888759613,September,Monday,nonholiday,off-peak,broken down train,rolling stock,low,low,warm,30
Schiedam Centrum,51.921243812803,4.4089937210083,September,Monday,nonholiday,off-peak,broken down train,rolling stock,low,low,warm,30
Bovenkarspel Flora,52.696109771729,5.2527775764465,September,Tuesday,nonholiday,peak,broken down train,rolling stock,low,low,hot,67
Bovenkarspel-Grootebroek,52.694999694824,5.2377777099609,September,Tuesday,nonholiday,peak,broken down train,rolling stock,low,low,hot,67
Enkhuizen,52.699165344238004,5.286388874054,September,Tuesday,nonholiday,peak,broken down train,rolling stock,low,low,hot,67
Hoogkarspel,52.69055557250999,5.1838889122009,September,Tuesday,nonholiday,peak,broken down train,rolling stock,low,low,hot,67
Hoorn,52.644721984863004,5.0555553436279,September,Tuesday,nonholiday,peak,broken down train,rolling stock,low,low,hot,67
Hoorn Kersenboogerd,52.653610229491996,5.0855555534363,September,Tuesday,nonholiday,peak,broken down train,rolling stock,low,low,hot,67
Breda,51.595554351807,4.7800002098083,September,Tuesday,nonholiday,peak,points failure,infrastructure,low,low,hot,125
Rotterdam Centraal,51.92499923705999,4.468888759613,September,Tuesday,nonholiday,peak,points failure,infrastructure,low,low,hot,125
Breda,51.595554351807,4.7800002098083,September,Tuesday,nonholiday,peak,points failure,infrastructure,low,low,hot,69
Breda-Prinsenbeek,51.606388092040994,4.7208333015442,September,Tuesday,nonholiday,peak,points failure,infrastructure,low,low,hot,69
Dordrecht,51.807220458984006,4.668333530426,September,Tuesday,nonholiday,peak,points failure,infrastructure,low,low,hot,69
Dordrecht Zuid,51.790000915527,4.6713891029358,September,Tuesday,nonholiday,peak,points failure,infrastructure,low,low,hot,69
Lage Zwaluwe,51.69111251830999,4.663055419921902,September,Tuesday,nonholiday,peak,points failure,infrastructure,low,low,hot,69
Antwerpen-Centraal,51.2161,4.42122,September,Tuesday,nonholiday,peak,points failure,infrastructure,low,low,hot,53
Rotterdam Centraal,51.92499923705999,4.468888759613,September,Tuesday,nonholiday,peak,points failure,infrastructure,low,low,hot,53
Oss,51.765556335449,5.5322222709656,September,Tuesday,nonholiday,off-peak,an animal on the railway track,external,low,low,hot,14
Ravenstein,51.794166564940994,5.6358332633972,September,Tuesday,nonholiday,off-peak,an animal on the railway track,external,low,low,hot,14
Wijchen,51.811668395996,5.7308335304260005,September,Tuesday,nonholiday,off-peak,an animal on the railway track,external,low,low,hot,14
Eindhoven Centraal,51.443332672119,5.4813890457153,September,Tuesday,nonholiday,off-peak,person hit by a train,accidents,low,low,hot,182
Geldrop,51.419723510741996,5.5505557060242,September,Tuesday,nonholiday,off-peak,person hit by a train,accidents,low,low,hot,182
Heeze,51.38499832153301,5.5694446563721005,September,Tuesday,nonholiday,off-peak,person hit by a train,accidents,low,low,hot,182
Maarheeze,51.30376236035,5.630342960357701,September,Tuesday,nonholiday,off-peak,person hit by a train,accidents,low,low,hot,182
Weert,51.248611450195,5.703610897064201,September,Tuesday,nonholiday,off-peak,person hit by a train,accidents,low,low,hot,182
Roermond,51.193054199219,5.9941668510437,September,Tuesday,nonholiday,off-peak,disruption elsewhere,logistical,low,low,hot,177
Reuver,51.283219166529996,6.0789585113525,September,Tuesday,nonholiday,off-peak,disruption elsewhere,logistical,low,low,hot,177
Swalmen,51.23582,6.03228,September,Tuesday,nonholiday,off-peak,disruption elsewhere,logistical,low,low,hot,177
Tegelen,51.33894,6.142530000000002,September,Tuesday,nonholiday,off-peak,disruption elsewhere,logistical,low,low,hot,177
Venlo,51.36360931396499,6.1727776527405,September,Tuesday,nonholiday,off-peak,disruption elsewhere,logistical,low,low,hot,177
Roodeschool,53.421262,6.7587,September,Tuesday,nonholiday,off-peak,an emergency call,external,low,low,hot,12
Uithuizermeeden,53.4145845,6.720297500000001,September,Tuesday,nonholiday,off-peak,an emergency call,external,low,low,hot,12
Amersfoort Vathorst,52.192779541015994,5.4338889122009,September,Tuesday,nonholiday,off-peak,defective railway track,infrastructure,low,low,hot,126
Ermelo,52.301666259765994,5.6147222518921,September,Tuesday,nonholiday,off-peak,defective railway track,infrastructure,low,low,hot,126
Harderwijk,52.337501525879,5.619722366333,September,Tuesday,nonholiday,off-peak,defective railway track,infrastructure,low,low,hot,126
Nijkerk,52.222221374511996,5.4938888549805,September,Tuesday,nonholiday,off-peak,defective railway track,infrastructure,low,low,hot,126
Nunspeet,52.370834350586,5.7852778434753,September,Tuesday,nonholiday,off-peak,defective railway track,infrastructure,low,low,hot,126
Putten,52.264999389648,5.5752778053284,September,Tuesday,nonholiday,off-peak,defective railway track,infrastructure,low,low,hot,126
Bad Bentheim,52.309685595156004,7.1585369110107,September,Tuesday,nonholiday,peak,broken down train,rolling stock,low,low,hot,118
Hengelo,52.261665344238004,6.7938890457153,September,Tuesday,nonholiday,peak,broken down train,rolling stock,low,low,hot,118
Hengelo Oost,52.268890380859006,6.8194446563721005,September,Tuesday,nonholiday,peak,broken down train,rolling stock,low,low,hot,118
Oldenzaal,52.30638885498,6.9347224235535005,September,Tuesday,nonholiday,peak,broken down train,rolling stock,low,low,hot,118
Hoorn,52.644721984863004,5.0555553436279,September,Tuesday,nonholiday,peak,broken down train,rolling stock,low,low,hot,105
Heerhugowaard,52.669723510741996,4.8227777481079,September,Tuesday,nonholiday,peak,broken down train,rolling stock,low,low,hot,105
Obdam,52.67805480957,4.907222270965599,September,Tuesday,nonholiday,peak,broken down train,rolling stock,low,low,hot,105
Kaldenkirchen,51.327184,6.203225,September,Tuesday,nonholiday,off-peak,police action,external,low,low,hot,152
Venlo,51.36360931396499,6.1727776527405,September,Tuesday,nonholiday,off-peak,police action,external,low,low,hot,152
Breda,51.595554351807,4.7800002098083,September,Tuesday,nonholiday,off-peak,broken down train,rolling stock,low,low,hot,20
Rotterdam Centraal,51.92499923705999,4.468888759613,September,Tuesday,nonholiday,off-peak,broken down train,rolling stock,low,low,hot,20
Elst,51.916942596435,5.8550000190735,September,Tuesday,nonholiday,off-peak,broken down train,rolling stock,low,low,hot,11
Nijmegen,51.843612670898,5.852222442626902,September,Tuesday,nonholiday,off-peak,broken down train,rolling stock,low,low,hot,11
Nijmegen Lent,51.863154,5.859625,September,Tuesday,nonholiday,off-peak,broken down train,rolling stock,low,low,hot,11
Hoofddorp,52.293334960938,4.700555324554402,September,Wednesday,nonholiday,off-peak,repair works,engineering work,high,high,warm,285
Leiden Centraal,52.166110992432,4.4816665649414,September,Wednesday,nonholiday,off-peak,repair works,engineering work,high,high,warm,285
Nieuw Vennep,52.258888244629,4.6455554962158,September,Wednesday,nonholiday,off-peak,repair works,engineering work,high,high,warm,285
Schiphol Airport,52.30944442749001,4.7619442939758,September,Wednesday,nonholiday,off-peak,repair works,engineering work,high,high,warm,285
Sassenheim,52.21527800000001,4.517222,September,Wednesday,nonholiday,off-peak,repair works,engineering work,high,high,warm,285
Buitenpost,53.2564547,6.1446496,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,171
Grijpskerk,53.255740325572994,6.3097786903381,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,171
Zuidhorn,53.2486292,6.4062361,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,171
Apeldoorn,52.209167480469,5.9702777862549015,September,Wednesday,nonholiday,peak,points failure,infrastructure,high,high,warm,104
Apeldoorn Osseveld,52.215278625488004,6.0044445991516,September,Wednesday,nonholiday,peak,points failure,infrastructure,high,high,warm,104
Deventer,52.257499694824,6.160555362701402,September,Wednesday,nonholiday,peak,points failure,infrastructure,high,high,warm,104
Twello,52.237777709961,6.0986108779907,September,Wednesday,nonholiday,peak,points failure,infrastructure,high,high,warm,104
Utrecht Centraal,52.088890075684006,5.1102776527405,September,Wednesday,nonholiday,peak,broken down train,rolling stock,high,high,warm,64
Utrecht Terwijde,52.1000753,5.0439547,September,Wednesday,nonholiday,peak,broken down train,rolling stock,high,high,warm,64
Vleuten,52.103056,5.007404,September,Wednesday,nonholiday,peak,broken down train,rolling stock,high,high,warm,64
Woerden,52.084999084473,4.8936109542847,September,Wednesday,nonholiday,peak,broken down train,rolling stock,high,high,warm,64
Utrecht Leidsche Rijn,52.09896,5.0652300000000015,September,Wednesday,nonholiday,peak,broken down train,rolling stock,high,high,warm,64
Houten,52.03402,5.16821,September,Wednesday,nonholiday,peak,broken down train,rolling stock,high,high,warm,58
Utrecht Centraal,52.088890075684006,5.1102776527405,September,Wednesday,nonholiday,peak,broken down train,rolling stock,high,high,warm,58
Utrecht Lunetten,52.06555557250999,5.144166469574,September,Wednesday,nonholiday,peak,broken down train,rolling stock,high,high,warm,58
Utrecht Vaartsche Rijn,52.078889,5.121667,September,Wednesday,nonholiday,peak,broken down train,rolling stock,high,high,warm,58
Echt,51.100555419921996,5.8788890838623,September,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,96
Roermond,51.193054199219,5.9941668510437,September,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,96
Susteren,51.061389923096,5.8630557060242,September,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,96
Sittard,51.001667022705,5.8586111068726,September,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,96
Arnhem Centraal,51.985000610352,5.899166584014901,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,40
Arnhem Velperpoort,51.985279083252,5.9194445610046,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,40
Rhenen,51.958610534668,5.5783333778381,September,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,13
Veenendaal Centrum,52.020000457764,5.548611164093,September,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,13
Hoorn,52.644721984863004,5.0555553436279,September,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,12
Heerhugowaard,52.669723510741996,4.8227777481079,September,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,12
Obdam,52.67805480957,4.907222270965599,September,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,12
Gouda,52.017501831055,4.7044444084167,September,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,11
Gouda Goverwelle,52.014999389648,4.7408332824707005,September,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,11
Den Haag Centraal,52.080276489258004,4.3249998092651,September,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,11
Voorburg,52.066665649414,4.3594446182251,September,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,11
Den Haag Ypenburg,52.055278778076,4.39222240448,September,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,11
Zoetermeer,52.047500610352,4.477222442626902,September,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,11
Zoetermeer Oost,52.046390533446996,4.4927778244019,September,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,11
Lansingerland-Zoetermeer,52.042222,4.517222,September,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,11
Amsterdam Centraal,52.378887176514,4.9002776145935,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,118
Amsterdam Lelylaan,52.357776641846,4.8338890075684,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,118
Amsterdam Sloterdijk,52.388889312744,4.8377776145935,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,118
Schiphol Airport,52.30944442749001,4.7619442939758,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,118
Amsterdam Zuid,52.338889,4.872356,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,111
Bussum Zuid,52.26583480835,5.163055419921902,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,111
Diemen Zuid,52.330276489258004,4.9558334350586,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,111
Duivendrecht,52.323333740234006,4.9363889694214,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,111
Hilversum,52.225833892821996,5.1819443702698,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,111
Naarden-Bussum,52.280277252196996,5.156944274902299,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,111
Amsterdam RAI,52.337223052979,4.8902778625488,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,111
Schiphol Airport,52.30944442749001,4.7619442939758,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,111
Weesp,52.3127784729,5.043055534362799,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,111
Hilversum Media Park,52.238056182861,5.1738886833191,September,Wednesday,nonholiday,off-peak,points failure,infrastructure,high,high,warm,111
Brummen,52.091110229491996,6.146944522857701,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,15
Dieren,52.044998168945,6.103055477142299,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,15
Zutphen,52.145278930664,6.1941666603088,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,15
Capelle Schollevaar,51.954166412354,4.5841665267944,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,45
Gouda,52.017501831055,4.7044444084167,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,45
Gouda Goverwelle,52.014999389648,4.7408332824707005,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,45
Nieuwerkerk a/d IJssel,51.965278625488004,4.6169443130493,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,45
Rotterdam Alexander,51.951946258545,4.5536112785339,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,45
Rotterdam Centraal,51.92499923705999,4.468888759613,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,45
Rotterdam Noord,51.94222259521499,4.4816665649414,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,45
Utrecht Centraal,52.088890075684006,5.1102776527405,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,45
Utrecht Terwijde,52.1000753,5.0439547,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,45
Vleuten,52.103056,5.007404,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,45
Woerden,52.084999084473,4.8936109542847,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,45
Utrecht Leidsche Rijn,52.09896,5.0652300000000015,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,45
's-Hertogenbosch,51.69048,5.29362,September,Thursday,nonholiday,peak,broken down train,rolling stock,medium,high,warm,49
's-Hertogenbosch Oost,51.700553894043,5.3183331489563,September,Thursday,nonholiday,peak,broken down train,rolling stock,medium,high,warm,49
Oss,51.765556335449,5.5322222709656,September,Thursday,nonholiday,peak,broken down train,rolling stock,medium,high,warm,49
Oss West,51.758056640625,5.505555629730201,September,Thursday,nonholiday,peak,broken down train,rolling stock,medium,high,warm,49
Rosmalen,51.714721679688,5.3680553436279,September,Thursday,nonholiday,peak,broken down train,rolling stock,medium,high,warm,49
Eindhoven Centraal,51.443332672119,5.4813890457153,September,Thursday,nonholiday,off-peak,person on the railway track,external,medium,high,warm,66
Geldrop,51.419723510741996,5.5505557060242,September,Thursday,nonholiday,off-peak,person on the railway track,external,medium,high,warm,66
Heeze,51.38499832153301,5.5694446563721005,September,Thursday,nonholiday,off-peak,person on the railway track,external,medium,high,warm,66
Maarheeze,51.30376236035,5.630342960357701,September,Thursday,nonholiday,off-peak,person on the railway track,external,medium,high,warm,66
Weert,51.248611450195,5.703610897064201,September,Thursday,nonholiday,off-peak,person on the railway track,external,medium,high,warm,66
Roermond,51.193054199219,5.9941668510437,September,Thursday,nonholiday,off-peak,disruption elsewhere,logistical,medium,high,warm,52
Reuver,51.283219166529996,6.0789585113525,September,Thursday,nonholiday,off-peak,disruption elsewhere,logistical,medium,high,warm,52
Swalmen,51.23582,6.03228,September,Thursday,nonholiday,off-peak,disruption elsewhere,logistical,medium,high,warm,52
Tegelen,51.33894,6.142530000000002,September,Thursday,nonholiday,off-peak,disruption elsewhere,logistical,medium,high,warm,52
Venlo,51.36360931396499,6.1727776527405,September,Thursday,nonholiday,off-peak,disruption elsewhere,logistical,medium,high,warm,52
Didam,51.933502,6.1324106,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,94
Doetinchem De Huet,51.95914129999999,6.259852099999999,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,94
Wehl,51.9578065,6.213844,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,94
Apeldoorn,52.209167480469,5.9702777862549015,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,62
Apeldoorn Osseveld,52.215278625488004,6.0044445991516,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,62
Deventer,52.257499694824,6.160555362701402,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,62
Twello,52.237777709961,6.0986108779907,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,62
Amersfoort Centraal,52.153888702393,5.3705554008484,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Almelo,52.358055114746,6.6538887023925986,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Apeldoorn,52.209167480469,5.9702777862549015,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Apeldoorn Osseveld,52.215278625488004,6.0044445991516,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Amsterdam Centraal,52.378887176514,4.9002776145935,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Amsterdam Muiderpoort,52.360553741455,4.931111335754401,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Amsterdam Science Park,52.35526,4.94651,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Baarn,52.208332061768,5.2808332443237,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
